"studentId";"courseId";"progress";"startDate";"id"
133;46;38;"";1735
437;47;38;"2017-01-25";1736
134;59;64;"";1737
438;45;52;"2016-01-25";1738
134;61;84;"";1739
438;14;49;"2016-01-25";1740
134;42;67;"";1741
438;67;71;"2015-01-25";1742
134;52;57;"";1743
438;63;86;"2016-08-25";1744
401;23;83;"2017-08-25";1745
439;66;44;"2016-08-25";1746
401;32;50;"2015-08-25";1747
439;22;42;"2016-08-25";1748
401;35;72;"2015-01-25";1749
439;21;57;"2015-08-25";1750
402;17;71;"2017-01-25";1751
440;69;72;"2015-08-25";1752
134;33;57;"";1753
402;12;72;"2017-01-25";1754
440;70;84;"2017-08-25";1755
135;70;86;"";1756
440;55;65;"2017-01-25";1757
440;72;72;"2016-01-25";1758
135;75;70;"";1759
36;51;45;"";1760
441;76;57;"2017-01-25";1761
135;40;88;"";1762
441;48;52;"2017-01-25";1763
135;9;36;"";1764
441;25;85;"2016-08-25";1765
136;53;51;"";1766
441;70;49;"2014-08-25";1767
136;51;85;"";1768
402;10;70;"2015-01-25";1769
442;9;66;"2017-08-25";1770
136;47;88;"";1771
402;31;90;"2017-01-25";1772
37;22;84;"";1773
442;26;38;"2017-01-25";1774
136;33;43;"";1775
37;20;51;"";1776
442;72;64;"2017-01-25";1777
137;8;39;"";1778
37;13;49;"";1779
442;27;44;"2017-08-25";1780
137;15;71;"";1781
37;7;41;"";1782
137;25;57;"";1783
38;71;57;"";1784
138;48;85;"";1785
38;69;81;"";1786
138;76;88;"";1787
38;61;45;"";1788
138;62;38;"";1789
38;24;64;"";1790
138;71;68;"";1791
39;17;50;"";1792
403;32;68;"2014-01-25";1793
39;53;54;"";1794
403;23;81;"2017-08-25";1795
39;9;83;"";1796
403;70;82;"2016-08-25";1797
39;45;69;"";1798
403;44;72;"2017-01-25";1799
40;3;38;"";1800
40;37;40;"";1801
443;76;40;"2017-01-25";1802
40;19;86;"";1803
403;14;82;"2017-01-25";1804
443;21;66;"2017-01-25";1805
40;16;51;"";1806
404;18;43;"2016-01-25";1807
443;50;52;"2016-08-25";1808
41;21;56;"";1809
41;48;45;"";1810
444;59;69;"2015-01-25";1811
404;65;88;"2015-08-25";1812
41;62;50;"";1813
444;58;68;"2017-01-25";1814
404;17;41;"2015-01-25";1815
444;23;83;"2015-08-25";1816
41;23;65;"";1817
404;41;44;"2017-01-25";1818
42;76;69;"";1819
405;62;83;"2017-01-25";1820
42;21;57;"";1821
405;45;42;"2017-01-25";1822
42;58;51;"";1823
405;43;72;"2017-08-25";1824
139;2;56;"";1825
42;23;69;"";1826
405;26;86;"2015-01-25";1827
139;30;84;"";1828
43;67;68;"";1829
139;48;69;"";1830
43;48;88;"";1831
140;26;82;"";1832
43;9;85;"";1833
140;23;81;"";1834
406;11;57;"2017-01-25";1835
43;19;84;"";1836
140;34;51;"";1837
43;27;57;"";1838
444;20;39;"2016-01-25";1839
406;10;38;"2016-01-25";1840
44;50;86;"";1841
445;48;85;"2017-01-25";1842
406;56;56;"2017-01-25";1843
44;43;68;"";1844
406;51;86;"2015-01-25";1845
44;59;73;"";1846
140;70;55;"";1847
407;2;51;"2016-08-25";1848
44;66;85;"";1849
141;73;37;"";1850
407;51;88;"2017-08-25";1851
45;67;56;"";1852
141;65;68;"";1853
45;21;41;"";1854
141;34;41;"";1855
45;30;86;"";1856
142;19;69;"";1857
45;3;44;"";1858
142;46;85;"";1859
46;74;70;"";1860
142;9;82;"";1861
46;20;88;"";1862
142;38;67;"";1863
46;44;67;"";1864
143;66;67;"";1865
47;41;50;"";1866
445;67;82;"2017-08-25";1867
143;25;84;"";1868
47;36;42;"";1869
445;14;44;"2017-01-25";1870
143;28;69;"";1871
445;18;82;"2017-08-25";1872
47;54;72;"";1873
144;7;68;"";1874
47;38;68;"";1875
144;52;37;"";1876
48;66;54;"";1877
144;33;55;"";1878
48;22;85;"";1879
144;29;43;"";1880
48;17;71;"";1881
144;64;71;"";1882
48;74;89;"";1883
145;71;70;"";1884
49;76;65;"";1885
145;69;81;"";1886
49;48;49;"";1887
145;48;64;"";1888
49;70;67;"";1889
145;65;66;"";1890
49;50;82;"";1891
146;41;64;"";1892
50;11;53;"";1893
146;36;69;"";1894
50;10;56;"";1895
146;70;43;"";1896
50;56;90;"";1897
146;44;65;"";1898
50;40;67;"";1899
407;15;55;"2017-08-25";1900
147;44;68;"";1901
51;29;82;"";1902
147;45;41;"";1903
51;75;39;"";1904
407;74;45;"2017-01-25";1905
147;16;84;"";1906
51;25;65;"";1907
446;67;82;"2016-08-25";1908
147;59;52;"";1909
446;48;39;"2017-08-25";1910
147;73;67;"";1911
446;6;84;"2017-08-25";1912
148;7;55;"";1913
446;34;54;"2015-08-25";1914
148;35;81;"";1915
408;30;55;"2017-01-25";1916
447;29;56;"2014-01-25";1917
148;68;42;"";1918
408;53;66;"2015-01-25";1919
447;70;84;"2014-08-25";1920
148;51;70;"";1921
408;29;86;"2016-01-25";1922
447;57;82;"2015-01-25";1923
148;69;45;"";1924
448;21;53;"2017-08-25";1925
149;10;54;"";1926
408;51;58;"2016-01-25";1927
448;67;58;"2017-08-25";1928
149;16;73;"";1929
408;46;49;"2017-01-25";1930
448;10;53;"2014-08-25";1931
149;7;44;"";1932
409;30;69;"2017-08-25";1933
448;44;82;"2015-01-25";1934
409;51;72;"2017-08-25";1935
149;34;69;"";1936
51;24;65;"";1937
150;23;87;"";1938
52;53;38;"";1939
449;42;89;"2016-08-25";1940
150;26;70;"";1941
52;8;53;"";1942
449;33;51;"2017-08-25";1943
150;29;52;"";1944
52;51;39;"";1945
449;70;57;"2017-08-25";1946
150;35;56;"";1947
409;19;37;"2017-01-25";1948
151;65;45;"";1949
409;25;51;"2015-01-25";1950
151;73;52;"";1951
52;52;52;"";1952
151;33;43;"";1953
151;2;53;"";1954
53;57;58;"";1955
449;26;49;"2016-08-25";1956
152;54;89;"";1957
450;17;88;"2014-08-25";1958
152;61;40;"";1959
450;15;69;"2017-08-25";1960
450;7;88;"2017-08-25";1961
152;5;55;"";1962
450;69;72;"2017-01-25";1963
152;15;42;"";1964
451;75;87;"2017-01-25";1965
153;51;70;"";1966
451;71;68;"2016-01-25";1967
153;15;43;"";1968
451;36;55;"2017-01-25";1969
153;56;54;"";1970
451;57;52;"2017-01-25";1971
153;4;67;"";1972
452;15;81;"2017-08-25";1973
452;51;50;"2015-08-25";1974
153;40;36;"";1975
53;9;69;"";1976
452;22;57;"2016-08-25";1977
154;3;90;"";1978
53;12;81;"";1979
452;30;45;"2017-08-25";1980
154;35;51;"";1981
54;70;73;"";1982
453;76;87;"2015-01-25";1983
154;28;36;"";1984
54;69;53;"";1985
154;63;83;"";1986
54;8;51;"";1987
54;4;66;"";1988
155;27;53;"";1989
410;30;58;"2014-01-25";1990
55;76;89;"";1991
155;62;72;"";1992
410;2;37;"2017-08-25";1993
453;67;52;"2016-01-25";1994
155;6;70;"";1995
410;15;39;"2017-01-25";1996
453;63;54;"2017-08-25";1997
410;17;43;"2017-01-25";1998
453;73;44;"2016-08-25";1999
454;62;56;"2015-08-25";2000
454;18;55;"2017-01-25";2001
454;42;50;"2015-01-25";2002
155;63;58;"";2003
454;47;89;"2014-08-25";2004
411;48;40;"2017-08-25";2005
55;21;50;"";2006
455;10;73;"2016-08-25";2007
156;68;55;"";2008
411;67;44;"2016-08-25";2009
55;7;90;"";2010
455;38;83;"2017-08-25";2011
411;66;67;"2017-08-25";2012
156;44;56;"";2013
55;31;64;"";2014
455;40;84;"2017-08-25";2015
411;58;53;"2015-01-25";2016
156;57;49;"";2017
56;19;39;"";2018
412;67;70;"2017-01-25";2019
56;13;81;"";2020
412;76;36;"2016-01-25";2021
56;36;39;"";2022
455;73;56;"2017-01-25";2023
412;22;65;"2015-01-25";2024
56;9;67;"";2025
456;70;51;"2016-01-25";2026
412;36;88;"2017-01-25";2027
456;75;57;"2014-01-25";2028
413;46;81;"2017-08-25";2029
456;21;55;"2017-01-25";2030
413;19;39;"2014-08-25";2031
456;4;66;"2017-01-25";2032
413;16;83;"2017-08-25";2033
156;8;49;"";2034
157;41;70;"";2035
57;18;49;"";2036
157;65;66;"";2037
414;49;89;"2017-01-25";2038
57;73;45;"";2039
157;62;38;"";2040
414;14;38;"2017-01-25";2041
457;11;54;"2015-01-25";2042
57;55;54;"";2043
157;73;69;"";2044
414;58;89;"2017-01-25";2045
457;52;72;"2016-01-25";2046
57;51;42;"";2047
158;57;88;"";2048
58;42;64;"";2049
414;67;42;"2015-01-25";2050
58;9;42;"";2051
415;8;85;"2017-08-25";2052
58;39;87;"";2053
415;51;71;"2017-08-25";2054
58;40;40;"";2055
415;49;71;"2016-08-25";2056
59;36;69;"";2057
415;56;40;"2017-01-25";2058
59;62;49;"";2059
416;54;53;"2017-01-25";2060
59;63;44;"";2061
416;64;68;"2016-01-25";2062
59;46;66;"";2063
158;26;69;"";2064
60;6;71;"";2065
158;27;43;"";2066
416;6;57;"2015-01-25";2067
60;24;81;"";2068
158;5;86;"";2069
60;7;81;"";2070
159;48;44;"";2071
60;39;64;"";2072
159;21;58;"";2073
61;50;53;"";2074
159;29;86;"";2075
61;1;71;"";2076
159;34;51;"";2077
416;49;58;"2017-01-25";2078
61;69;58;"";2079
417;43;66;"2017-01-25";2080
457;2;37;"2017-08-25";2081
61;57;55;"";2082
417;28;57;"2015-08-25";2083
62;12;68;"";2084
457;5;44;"2016-08-25";2085
417;67;40;"2016-01-25";2086
62;2;86;"";2087
417;44;70;"2014-01-25";2088
62;36;72;"";2089
418;59;57;"2017-08-25";2090
62;1;73;"";2091
458;69;40;"2015-08-25";2092
458;70;88;"2016-01-25";2093
418;25;44;"2015-01-25";2094
458;14;89;"2017-01-25";2095
418;33;51;"2017-01-25";2096
458;49;64;"2015-01-25";2097
418;37;65;"2017-01-25";2098
459;26;54;"2017-01-25";2099
160;52;65;"";2100
459;42;41;"2016-01-25";2101
160;16;41;"";2102
459;27;39;"2016-01-25";2103
419;9;38;"2015-01-25";2104
160;36;67;"";2105
460;55;85;"2017-01-25";2106
419;23;57;"2017-08-25";2107
460;54;44;"2015-01-25";2108
160;72;43;"";2109
419;74;71;"2016-08-25";2110
460;9;37;"2017-01-25";2111
161;27;54;"";2112
419;66;38;"2017-08-25";2113
460;2;58;"2017-08-25";2114
161;73;38;"";2115
420;34;85;"2015-08-25";2116
63;40;68;"";2117
460;10;89;"2017-08-25";2118
420;11;51;"2014-08-25";2119
461;29;86;"2016-08-25";2120
63;65;81;"";2121
420;50;44;"2017-01-25";2122
461;75;43;"2017-08-25";2123
421;32;58;"2017-01-25";2124
461;41;66;"2017-08-25";2125
421;9;40;"2016-01-25";2126
161;15;82;"";2127
421;38;68;"2016-01-25";2128
161;2;49;"";2129
461;13;45;"2017-01-25";2130
421;39;43;"2015-01-25";2131
462;49;81;"2016-01-25";2132
462;65;64;"2016-01-25";2133
422;51;68;"2016-08-25";2134
462;23;36;"2017-08-25";2135
422;12;38;"2017-08-25";2136
63;44;56;"";2137
162;1;82;"";2138
462;28;70;"2014-08-25";2139
422;55;83;"2017-08-25";2140
64;70;66;"";2141
162;46;56;"";2142
463;20;65;"2016-08-25";2143
64;71;41;"";2144
162;55;44;"";2145
463;58;44;"2017-01-25";2146
64;10;38;"";2147
422;14;55;"2017-01-25";2148
162;53;82;"";2149
64;50;38;"";2150
463;53;88;"2015-01-25";2151
422;20;88;"2017-01-25";2152
163;76;67;"";2153
65;9;37;"";2154
463;71;40;"2017-01-25";2155
423;71;73;"2017-01-25";2156
65;26;49;"";2157
423;29;84;"2015-01-25";2158
65;45;90;"";2159
423;38;43;"2016-08-25";2160
65;72;67;"";2161
423;60;89;"2016-01-25";2162
424;73;64;"2016-01-25";2163
66;42;36;"";2164
66;23;40;"";2165
66;25;43;"";2166
67;72;70;"";2167
67;5;68;"";2168
464;34;67;"2014-01-25";2169
424;45;82;"2016-08-25";2170
67;36;45;"";2171
464;11;70;"2016-01-25";2172
424;50;44;"2017-08-25";2173
67;31;68;"";2174
464;59;69;"2015-08-25";2175
424;34;53;"2017-01-25";2176
68;55;37;"";2177
464;74;57;"2017-08-25";2178
163;48;71;"";2179
425;10;70;"2015-01-25";2180
68;64;40;"";2181
465;27;55;"2017-01-25";2182
163;33;52;"";2183
68;1;83;"";2184
465;14;50;"2016-08-25";2185
163;25;84;"";2186
465;47;66;"2015-01-25";2187
164;31;40;"";2188
465;24;53;"2016-01-25";2189
164;4;72;"";2190
68;42;45;"";2191
466;45;52;"2016-01-25";2192
164;35;67;"";2193
69;6;56;"";2194
466;73;89;"2016-01-25";2195
164;50;81;"";2196
69;7;84;"";2197
466;13;41;"2016-01-25";2198
165;67;72;"";2199
69;36;72;"";2200
466;24;43;"2016-08-25";2201
165;76;88;"";2202
70;60;42;"";2203
467;76;82;"2015-08-25";2204
425;6;51;"2017-01-25";2205
165;12;40;"";2206
70;25;58;"";2207
467;67;55;"2017-01-25";2208
425;28;42;"2015-01-25";2209
165;44;65;"";2210
70;68;56;"";2211
467;52;44;"2017-01-25";2212
425;56;45;"2017-01-25";2213
166;13;45;"";2214
70;41;85;"";2215
166;43;50;"";2216
166;69;41;"";2217
71;32;66;"";2218
71;33;56;"";2219
71;15;68;"";2220
467;57;45;"2015-01-25";2221
72;35;54;"";2222
468;50;67;"2017-08-25";2223
72;7;67;"";2224
468;43;39;"2016-08-25";2225
72;56;57;"";2226
468;6;85;"2017-08-25";2227
72;36;51;"";2228
468;57;84;"2017-01-25";2229
73;53;49;"";2230
469;60;67;"2014-01-25";2231
73;39;73;"";2232
469;20;54;"2015-01-25";2233
73;72;81;"";2234
166;25;69;"";2235
469;47;54;"2017-01-25";2236
73;56;82;"";2237
167;19;90;"";2238
74;6;52;"";2239
167;1;44;"";2240
74;34;67;"";2241
469;64;55;"2016-01-25";2242
167;53;70;"";2243
470;61;83;"2017-08-25";2244
167;57;44;"";2245
470;55;72;"2014-01-25";2246
74;61;68;"";2247
168;34;51;"";2248
470;40;81;"2015-01-25";2249
168;10;66;"";2250
470;34;39;"2017-01-25";2251
471;46;85;"2017-01-25";2252
471;47;42;"2017-08-25";2253
168;22;39;"";2254
471;12;49;"2016-08-25";2255
168;46;73;"";2256
471;61;55;"2014-01-25";2257
472;8;71;"2015-01-25";2258
169;57;70;"";2259
169;9;72;"";2260
169;28;40;"";2261
472;53;43;"2017-01-25";2262
74;24;82;"";2263
75;23;44;"";2264
472;22;84;"2016-01-25";2265
75;9;71;"";2266
75;27;88;"";2267
75;50;42;"";2268
472;5;52;"2017-08-25";2269
76;39;58;"";2270
170;26;50;"";2271
228;76;52;"";2272
76;17;43;"";2273
170;32;39;"";2274
228;67;68;"";2275
76;37;36;"";2276
170;63;45;"";2277
228;57;90;"";2278
76;22;87;"";2279
171;60;39;"";2280
171;25;49;"";2281
77;1;85;"";2282
77;13;81;"";2283
77;62;67;"";2284
77;20;84;"";2285
171;9;90;"";2286
78;72;65;"";2287
171;39;42;"";2288
78;59;81;"";2289
172;35;53;"";2290
473;28;69;"2017-08-25";2291
172;38;84;"";2292
172;46;73;"";2293
473;13;82;"2016-01-25";2294
173;35;81;"";2295
473;53;55;"2015-01-25";2296
228;62;88;"";2297
473;21;83;"2017-01-25";2298
229;76;82;"";2299
229;21;52;"";2300
474;12;44;"2017-01-25";2301
229;29;73;"";2302
474;30;68;"2016-01-25";2303
173;16;57;"";2304
229;74;44;"";2305
474;13;81;"2014-08-25";2306
173;34;82;"";2307
230;21;82;"";2308
230;76;66;"";2309
230;37;39;"";2310
474;16;72;"2015-08-25";2311
173;42;50;"";2312
475;66;45;"2017-01-25";2313
174;58;37;"";2314
230;71;67;"";2315
475;5;57;"2017-01-25";2316
231;21;73;"";2317
475;25;49;"2016-01-25";2318
174;60;67;"";2319
231;67;39;"";2320
475;34;87;"2014-01-25";2321
174;47;85;"";2322
78;21;87;"";2323
174;10;55;"";2324
78;48;83;"";2325
175;21;86;"";2326
79;1;68;"";2327
175;48;55;"";2328
79;28;83;"";2329
175;12;49;"";2330
175;64;38;"";2331
176;38;44;"";2332
231;9;84;"";2333
176;52;86;"";2334
231;32;40;"";2335
176;60;82;"";2336
232;33;69;"";2337
177;66;40;"";2338
232;57;90;"";2339
232;26;71;"";2340
79;50;88;"";2341
232;36;43;"";2342
79;44;83;"";2343
177;58;51;"";2344
476;3;58;"2017-08-25";2345
233;15;90;"";2346
476;7;50;"2015-01-25";2347
233;30;57;"";2348
476;32;51;"2017-08-25";2349
233;32;66;"";2350
476;37;69;"2016-08-25";2351
233;1;44;"";2352
477;66;86;"2017-08-25";2353
234;64;64;"";2354
477;60;53;"2017-01-25";2355
234;5;45;"";2356
234;32;43;"";2357
234;38;71;"";2358
80;39;41;"";2359
235;32;71;"";2360
80;15;90;"";2361
177;56;73;"";2362
477;53;39;"2017-01-25";2363
177;38;66;"";2364
477;61;57;"2017-01-25";2365
178;48;73;"";2366
478;9;37;"2017-01-25";2367
178;67;84;"";2368
478;23;84;"2016-01-25";2369
178;26;71;"";2370
478;60;53;"2016-08-25";2371
178;54;42;"";2372
478;43;45;"2017-01-25";2373
178;6;56;"";2374
479;34;43;"2015-01-25";2375
179;16;66;"";2376
479;3;49;"2016-01-25";2377
179;38;65;"";2378
80;29;84;"";2379
179;24;55;"";2380
235;42;89;"";2381
80;7;45;"";2382
179;25;64;"";2383
235;60;67;"";2384
81;19;52;"";2385
179;30;58;"";2386
180;68;89;"";2387
81;47;52;"";2388
180;56;72;"";2389
81;37;67;"";2390
180;65;58;"";2391
81;42;68;"";2392
235;47;90;"";2393
236;76;45;"";2394
236;21;58;"";2395
236;37;66;"";2396
82;67;64;"";2397
236;52;66;"";2398
82;21;83;"";2399
237;11;69;"";2400
82;26;65;"";2401
237;6;52;"";2402
82;29;70;"";2403
237;29;53;"";2404
83;76;44;"";2405
237;18;36;"";2406
83;67;83;"";2407
238;21;39;"";2408
83;53;57;"";2409
238;48;83;"";2410
83;13;49;"";2411
238;56;87;"";2412
84;33;58;"";2413
238;20;53;"";2414
84;32;54;"";2415
239;26;57;"";2416
84;49;70;"";2417
239;42;49;"";2418
239;34;41;"";2419
240;70;65;"";2420
240;69;81;"";2421
84;64;72;"";2422
479;24;38;"2015-08-25";2423
240;52;86;"";2424
479;41;55;"2014-08-25";2425
240;75;72;"";2426
241;1;64;"";2427
480;26;49;"2017-01-25";2428
241;13;36;"";2429
480;42;89;"2017-01-25";2430
241;31;73;"";2431
480;9;81;"2015-01-25";2432
85;49;84;"";2433
480;4;70;"2017-01-25";2434
241;33;70;"";2435
85;68;90;"";2436
242;67;58;"";2437
85;53;54;"";2438
242;21;65;"";2439
242;2;38;"";2440
242;18;53;"";2441
85;36;66;"";2442
243;43;50;"";2443
86;7;52;"";2444
243;28;44;"";2445
180;35;73;"";2446
86;34;38;"";2447
243;74;69;"";2448
181;41;40;"";2449
86;40;55;"";2450
243;7;85;"";2451
87;23;51;"";2452
244;8;55;"";2453
87;57;44;"";2454
244;17;42;"";2455
481;67;51;"2017-01-25";2456
244;37;67;"";2457
87;63;57;"";2458
481;21;64;"2017-01-25";2459
244;68;64;"";2460
87;7;88;"";2461
481;52;72;"2015-08-25";2462
245;35;56;"";2463
88;43;55;"";2464
245;34;52;"";2465
88;47;64;"";2466
245;5;85;"";2467
88;41;83;"";2468
181;36;89;"";2469
88;27;65;"";2470
181;59;43;"";2471
89;58;54;"";2472
89;54;69;"";2473
89;69;89;"";2474
89;18;83;"";2475
181;54;86;"";2476
245;11;41;"";2477
182;47;89;"";2478
90;30;85;"";2479
246;4;64;"";2480
90;15;45;"";2481
481;73;56;"2017-01-25";2482
246;73;53;"";2483
90;42;65;"";2484
482;26;38;"2016-01-25";2485
246;27;85;"";2486
90;19;54;"";2487
246;62;45;"";2488
482;32;49;"2017-08-25";2489
91;31;44;"";2490
247;69;54;"";2491
91;62;88;"";2492
247;29;53;"";2493
91;24;36;"";2494
247;35;71;"";2495
91;61;54;"";2496
247;26;40;"";2497
248;1;65;"";2498
248;19;37;"";2499
482;63;54;"2017-08-25";2500
248;50;89;"";2501
182;50;50;"";2502
92;15;38;"";2503
482;7;39;"2016-08-25";2504
248;69;54;"";2505
182;4;90;"";2506
92;39;55;"";2507
183;57;69;"";2508
483;56;71;"2017-08-25";2509
183;9;72;"";2510
92;7;51;"";2511
483;31;67;"2015-01-25";2512
183;70;65;"";2513
93;63;89;"";2514
483;30;64;"2017-01-25";2515
183;48;41;"";2516
93;7;51;"";2517
483;6;70;"2017-01-25";2518
184;50;66;"";2519
483;18;39;"2015-01-25";2520
184;28;42;"";2521
484;27;89;"2017-01-25";2522
484;18;65;"2017-01-25";2523
484;38;45;"2014-01-25";2524
184;37;68;"";2525
249;7;56;"";2526
184;12;89;"";2527
484;54;68;"2016-01-25";2528
249;63;58;"";2529
485;16;85;"2015-08-25";2530
249;35;81;"";2531
485;7;40;"2017-08-25";2532
249;38;54;"";2533
485;58;70;"2017-01-25";2534
250;1;43;"";2535
486;57;84;"2016-01-25";2536
250;50;72;"";2537
486;42;53;"2015-01-25";2538
250;19;39;"";2539
93;59;84;"";2540
250;71;45;"";2541
251;44;65;"";2542
486;18;85;"2017-08-25";2543
185;21;68;"";2544
251;56;87;"";2545
486;72;73;"2017-01-25";2546
94;48;89;"";2547
185;48;85;"";2548
94;67;90;"";2549
487;44;83;"2017-01-25";2550
185;56;38;"";2551
94;18;41;"";2552
487;41;88;"2017-01-25";2553
185;69;90;"";2554
94;66;73;"";2555
487;59;66;"2014-01-25";2556
186;32;66;"";2557
95;45;90;"";2558
186;9;84;"";2559
186;63;65;"";2560
95;40;44;"";2561
487;71;72;"2016-08-25";2562
186;41;45;"";2563
95;74;67;"";2564
488;50;81;"2016-01-25";2565
187;70;41;"";2566
488;47;43;"2016-01-25";2567
488;65;90;"2017-01-25";2568
95;36;82;"";2569
488;19;81;"2017-08-25";2570
187;71;57;"";2571
96;68;49;"";2572
488;59;43;"2016-08-25";2573
187;36;44;"";2574
96;36;67;"";2575
489;1;52;"2017-08-25";2576
187;54;55;"";2577
96;56;85;"";2578
489;28;81;"2017-08-25";2579
188;1;71;"";2580
96;4;72;"";2581
489;67;88;"2017-01-25";2582
97;70;52;"";2583
188;13;58;"";2584
251;69;64;"";2585
489;57;88;"2015-01-25";2586
188;7;70;"";2587
97;69;51;"";2588
251;31;70;"";2589
188;14;64;"";2590
97;19;52;"";2591
252;48;38;"";2592
189;52;65;"";2593
490;33;73;"2014-01-25";2594
97;14;53;"";2595
252;21;49;"";2596
189;16;68;"";2597
98;35;87;"";2598
490;57;57;"2016-01-25";2599
252;9;42;"";2600
490;28;86;"2017-01-25";2601
252;49;38;"";2602
98;6;49;"";2603
490;31;51;"2015-01-25";2604
253;46;67;"";2605
491;58;50;"2016-01-25";2606
253;47;82;"";2607
491;66;73;"2015-01-25";2608
253;8;36;"";2609
491;9;40;"2016-01-25";2610
253;36;90;"";2611
491;53;64;"2016-01-25";2612
253;17;82;"";2613
98;46;86;"";2614
492;21;86;"2017-01-25";2615
254;23;39;"";2616
99;56;82;"";2617
254;32;84;"";2618
99;45;71;"";2619
254;6;55;"";2620
189;39;38;"";2621
99;3;36;"";2622
254;22;83;"";2623
99;43;36;"";2624
255;69;52;"";2625
189;37;67;"";2626
100;50;87;"";2627
190;34;73;"";2628
100;28;83;"";2629
492;76;71;"2017-01-25";2630
100;62;41;"";2631
100;29;89;"";2632
492;26;66;"2015-01-25";2633
100;54;81;"";2634
492;6;37;"2017-01-25";2635
255;70;88;"";2636
493;54;44;"2017-08-25";2637
255;37;88;"";2638
190;38;49;"";2639
255;40;42;"";2640
190;68;84;"";2641
493;66;42;"2016-08-25";2642
190;18;84;"";2643
493;14;81;"2017-08-25";2644
493;63;57;"2015-08-25";2645
494;46;81;"2017-01-25";2646
494;1;43;"2017-08-25";2647
256;7;81;"";2648
494;66;58;"2014-01-25";2649
191;50;83;"";2650
256;16;70;"";2651
495;21;87;"2017-01-25";2652
191;47;57;"";2653
191;7;39;"";2654
256;33;82;"";2655
101;62;56;"";2656
495;48;43;"2015-01-25";2657
256;44;73;"";2658
101;56;50;"";2659
191;1;42;"";2660
101;41;87;"";2661
192;76;72;"";2662
101;18;65;"";2663
102;64;40;"";2664
102;72;89;"";2665
102;49;81;"";2666
192;48;40;"";2667
257;12;56;"";2668
102;68;90;"";2669
257;39;43;"";2670
103;2;57;"";2671
257;64;73;"";2672
257;57;41;"";2673
192;5;71;"";2674
257;54;83;"";2675
103;12;58;"";2676
192;33;65;"";2677
258;30;44;"";2678
103;18;81;"";2679
193;39;45;"";2680
103;19;45;"";2681
193;12;56;"";2682
104;44;66;"";2683
193;46;66;"";2684
104;73;50;"";2685
193;10;56;"";2686
194;65;52;"";2687
258;8;68;"";2688
104;19;41;"";2689
258;73;54;"";2690
104;6;58;"";2691
258;58;42;"";2692
104;26;55;"";2693
194;49;71;"";2694
194;11;85;"";2695
259;26;83;"";2696
259;33;88;"";2697
259;6;50;"";2698
194;4;51;"";2699
105;43;45;"";2700
259;68;37;"";2701
105;19;57;"";2702
495;12;86;"2016-01-25";2703
260;67;67;"";2704
105;32;49;"";2705
260;48;89;"";2706
495;30;83;"2017-08-25";2707
260;35;58;"";2708
496;47;65;"2016-08-25";2709
195;58;44;"";2710
105;64;54;"";2711
260;6;90;"";2712
496;50;87;"2017-01-25";2713
106;50;43;"";2714
261;29;51;"";2715
496;13;71;"2017-01-25";2716
261;69;64;"";2717
496;20;49;"2016-01-25";2718
261;13;67;"";2719
261;7;73;"";2720
195;59;83;"";2721
497;14;57;"2015-01-25";2722
106;47;86;"";2723
497;36;58;"2017-01-25";2724
106;19;56;"";2725
497;34;45;"2017-01-25";2726
195;56;88;"";2727
106;67;87;"";2728
497;75;52;"2015-01-25";2729
195;34;36;"";2730
107;30;53;"";2731
196;9;65;"";2732
107;39;68;"";2733
498;21;43;"2015-08-25";2734
196;32;42;"";2735
107;33;70;"";2736
498;67;49;"2016-01-25";2737
196;1;55;"";2738
107;40;81;"";2739
498;58;56;"2014-01-25";2740
196;72;56;"";2741
262;76;50;"";2742
498;6;67;"2017-01-25";2743
197;48;86;"";2744
262;67;36;"";2745
107;53;82;"";2746
499;25;40;"2015-01-25";2747
262;1;45;"";2748
499;66;87;"2017-08-25";2749
262;27;42;"";2750
108;75;56;"";2751
499;42;51;"2015-08-25";2752
197;21;41;"";2753
263;61;70;"";2754
108;71;68;"";2755
499;44;49;"2014-08-25";2756
263;25;45;"";2757
108;20;71;"";2758
500;75;38;"2015-01-25";2759
263;66;44;"";2760
108;24;56;"";2761
197;70;66;"";2762
109;8;90;"";2763
263;19;44;"";2764
109;39;54;"";2765
500;71;37;"2017-08-25";2766
264;25;37;"";2767
109;23;40;"";2768
264;60;52;"";2769
109;53;42;"";2770
264;52;87;"";2771
110;57;72;"";2772
110;32;66;"";2773
500;63;83;"2016-08-25";2774
264;41;81;"";2775
500;25;39;"2015-08-25";2776
265;50;89;"";2777
1;51;58;"";2778
110;72;51;"";2779
265;19;66;"";2780
110;68;50;"";2781
197;35;89;"";2782
110;51;65;"";2783
198;70;51;"";2784
198;69;39;"";2785
265;18;87;"";2786
111;29;89;"";2787
265;47;38;"";2788
111;70;56;"";2789
266;59;86;"";2790
111;21;38;"";2791
198;32;52;"";2792
1;30;66;"";2793
112;63;89;"";2794
198;23;84;"";2795
1;52;85;"";2796
112;6;40;"";2797
266;66;87;"";2798
1;61;54;"";2799
266;10;54;"";2800
2;41;64;"";2801
199;18;64;"";2802
112;64;72;"";2803
2;44;40;"";2804
199;62;89;"";2805
112;17;65;"";2806
2;63;66;"";2807
199;6;66;"";2808
2;53;58;"";2809
199;31;67;"";2810
113;48;83;"";2811
113;76;54;"";2812
266;31;69;"";2813
